,age_avg,bra_id,cidade,cnae_id,distance,ibge_id,instituicao,num_emp,num_emp_growth,num_emp_growth_5,num_est,num_jobs,opp_gain,rca,wage,wage_avg,wage_growth,wage_growth_5,year,industry_section,industry_class
5245,32.833,4mg050305,Januaria,85996,0.8140000000000001,3135209,IFNMG,24,-0.04,0.099,4,24,0.077,1.174,21594.96,899.79,0.46,0.302,2010,Educação,Outras atividades de ensino
5246,33.75,4mg080306,Patos de Minas,85996,0.644,3148004,IFTM,204,0.079,-0.029,27,204,0.253,1.481,234874.88,1151.35,0.185,0.067,2010,Educação,Outras atividades de ensino
5247,29.346,4mg040002,Joao Pinheiro,85996,0.847,3136306,IFTM,26,0.182,0.132,9,26,0.031,0.452,19979.88,768.46,0.317,0.291,2010,Educação,Outras atividades de ensino
5248,35.014,4mg080000,Araxa,85996,0.725,3104007,CEFET,148,0.057,0.084,15,148,0.11900000000000001,1.442,191150.69,1291.56,0.164,0.183,2010,Educação,Outras atividades de ensino
5249,34.031,4mg000212,Sao Joao del Rei,85996,0.7290000000000001,3162500,IFSudeste,162,0.102,0.009,17,162,0.147,1.81,176433.99,1089.10,0.209,0.099,2010,Educação,Outras atividades de ensino
5250,33.966,4mg030203,Conselheiro Lafaiete,85996,0.6920000000000001,3118304,IFMG,206,-0.024,0.156,23,206,0.165,1.94,164122.33,796.71,-0.022,0.366,2010,Educação,Outras atividades de ensino
5251,36.688,4mg110515,Uba,85996,0.691,3169901,IFSudeste,208,-0.055,0.193,19,208,0.139,2.017,214395.15,1030.75,0.031,0.279,2010,Educação,Outras atividades de ensino
5252,36.29,4mg090112,Teofilo Otoni,85996,0.685,3168606,IFNMG,243,0.358,0.18,16,245,0.21899999999999997,2.246,216083.37,881.97,0.561,0.289,2010,Educação,Outras atividades de ensino
5253,34.386,4mg070411,Pocos de Caldas,85996,0.6609999999999999,3151800,IFSUL,245,0.07,-0.086,26,246,0.175,1.207,303880.15,1235.29,0.132,-0.014,2010,Educação,Outras atividades de ensino
5254,32.937,4mg030019,Santa Luzia,85996,0.866,3157807,IFMG,252,0.082,0.261,35,252,-0.096,1.282,265180.89,1052.31,0.15,0.326,2010,Educação,Outras atividades de ensino
5255,32.961,4mg030016,Ribeirao das Neves,85996,0.843,3154606,IFMG,256,0.384,0.222,35,256,-0.036000000000000004,2.058,228260.44,891.64,0.694,0.417,2010,Educação,Outras atividades de ensino
5256,35.177,4mg070514,Pouso Alegre,85996,0.711,3152501,IFSUL,282,-0.127,0.109,27,282,0.083,1.527,344781.33,1222.63,0.008,0.197,2010,Educação,Outras atividades de ensino
5257,34.616,4mg030018,Sabara,85996,0.836,3156700,IFMG,146,0.123,0.234,18,146,-0.06,2.191,174205.73,1193.19,0.245,0.285,2010,Educação,Outras atividades de ensino
5258,34.622,4mg060103,Divinopolis,85996,0.598,3122306,CEFET,307,0.037,0.064,32,307,0.21600000000000003,1.378,372870.33,1214.56,0.138,0.208,2010,Educação,Outras atividades de ensino
5259,35.363,4mg080505,Uberaba,85996,0.631,3170107,IFTM,397,0.021,0.084,43,397,0.22399999999999998,1.029,503704.57,1268.78,0.086,0.212,2010,Educação,Outras atividades de ensino
5260,34.316,4mg100209,Governador Valadares,85996,0.621,3127701,IFMG,433,0.064,0.098,44,433,0.24100000000000002,1.965,498541.94,1151.37,0.171,0.214,2010,Educação,Outras atividades de ensino
5261,31.803,4mg100404,Ipatinga,85996,0.8370000000000001,3131307,IFMG,446,0.077,0.08,64,447,-0.044000000000000004,0.839,437125.05,977.91,0.232,0.206,2010,Educação,Outras atividades de ensino
5262,31.3,4mg030001,Betim,85996,0.865,3106705,IFMG,453,0.058,0.006,73,454,-0.16899999999999998,0.53,495413.29,1091.22,0.213,0.085,2010,Educação,Outras atividades de ensino
5263,36.56,4mg070915,Varginha,85996,0.649,3170701,CEFET,771,-0.054,0.382,22,771,0.149,6.168,1132407.04,1468.75,0.034,0.558,2010,Educação,Outras atividades de ensino
5264,36.339,4mg110111,Juiz de Fora,85996,0.622,3136702,IFSudeste,815,0.026,-0.037,79,824,0.159,1.332,988677.89,1199.85,0.137,0.07,2010,Educação,Outras atividades de ensino
5265,33.275,4mg050413,Montes Claros,85996,0.66,3143302,IFNMG,1006,0.141,0.328,55,1006,0.20800000000000002,3.046,1066098.85,1059.74,0.207,0.426,2010,Educação,Outras atividades de ensino
5266,32.202,4mg110407,Ponte Nova,85996,0.713,3152105,IFMG,84,0.167,0.114,15,84,0.161,1.559,74342.71,885.03,0.198,0.184,2009,Educação,Outras atividades de ensino
5267,35.626,4mg030005,Contagem,85996,0.637,3118601,CEFET,1120,-0.08,0.105,118,1120,0.046,1.265,1452569.64,1296.94,-0.025,0.203,2010,Educação,Outras atividades de ensino
5268,35.735,4mg000002,Barbacena,85996,0.743,3105608,IFSudeste,343,0.043,0.047,26,344,0.136,3.163,433082.74,1258.96,0.092,0.13,2010,Educação,Outras atividades de ensino
5269,35.029,4mg080204,Ituiutaba,85996,0.732,3134202,IFTM,136,-0.022,0.017,9,136,0.157,1.874,179060.16,1316.62,0.084,0.159,2010,Educação,Outras atividades de ensino
5270,32.702,4mg020302,Diamantina,85996,0.838,3121605,IFNMG,121,-0.11,0.125,11,121,0.027999999999999997,3.333,153620.20,1269.59,-0.067,0.298,2010,Educação,Outras atividades de ensino
5271,31.027,4mg110311,Muriae,85996,0.6990000000000001,3143906,IFSudeste,111,0.233,0.203,22,111,0.198,1.158,115577.16,1041.24,0.301,0.405,2010,Educação,Outras atividades de ensino
5272,27.536,4mg050611,Salinas,85996,0.7979999999999999,3157005,IFNMG,28,0.217,0.133,4,28,0.111,1.146,21632.20,772.58,0.642,0.358,2010,Educação,Outras atividades de ensino
5273,28.759,4mg060405,Piumhi,85996,0.767,3151503,IFMG,29,-0.275,-0.084,5,29,0.126,0.974,24697.18,851.63,-0.267,-0.023,2010,Educação,Outras atividades de ensino
5274,28.938,4mg070008,Machado,85996,0.799,3139003,IFSUL,32,0.524,0.164,8,32,0.073,0.705,23564.25,736.38,0.708,0.318,2010,Educação,Outras atividades de ensino
5275,32.027,4mg030501,Itabirito,85996,0.831,3131901,IFMG,37,0.0,0.029,6,37,-0.001,0.483,29738.57,803.75,0.171,0.152,2010,Educação,Outras atividades de ensino
5276,33.159,4mg060200,Arcos,85996,0.767,3104205,IFMG,44,0.048,0.111,5,44,0.094,1.431,59269.10,1347.03,0.156,0.407,2010,Educação,Outras atividades de ensino
5277,36.5,4mg060203,Formiga,85996,0.723,3126109,IFMG,48,0.067,0.122,8,48,0.161,0.737,49100.86,1022.94,0.196,0.258,2010,Educação,Outras atividades de ensino
5278,29.893,4mg050505,Pirapora,85996,0.833,3151206,IFNMG,56,0.191,0.031,12,56,0.03,0.803,45299.60,808.92,0.261,0.162,2010,Educação,Outras atividades de ensino
5279,35.072,4mg070913,Tres Coracoes,85996,0.802,3169307,IFSUL,69,0.095,0.084,14,69,0.015,0.702,57505.05,833.41,0.106,0.213,2010,Educação,Outras atividades de ensino
5280,36.592,4mg100412,Timoteo,85996,0.8440000000000001,3168705,CEFET,71,-0.145,0.086,15,71,-0.078,0.469,59707.69,840.95,-0.034,0.218,2010,Educação,Outras atividades de ensino
5281,32.054,4mg040005,Paracatu,85996,0.8059999999999999,3147006,IFTM,74,0.194,0.19,13,74,0.073,0.665,72983.95,986.27,0.448,0.301,2010,Educação,Outras atividades de ensino
5282,36.447,4mg030208,Ouro Branco,85996,0.9440000000000001,3145901,IFMG,76,0.118,0.239,10,76,-0.17600000000000002,0.632,76321.67,1004.23,0.275,0.531,2010,Educação,Outras atividades de ensino
5283,32.386,4mg110407,Ponte Nova,85996,0.715,3152105,IFMG,83,-0.012,0.107,14,83,0.156,1.554,89477.86,1078.05,0.204,0.191,2010,Educação,Outras atividades de ensino
5284,31.886,4mg080408,Patrocinio,85996,0.72,3148103,IFTM,88,0.048,-0.069,14,88,0.18600000000000003,1.155,92860.72,1055.24,0.144,0.0,2010,Educação,Outras atividades de ensino
5285,37.955,4mg070809,Muzambinho,85996,0.795,3144102,IFSUL,89,4.562,0.493,5,89,0.102,5.557,69673.52,782.85,4.094,0.851,2010,Educação,Outras atividades de ensino
5286,31.484,4mg070310,Passos,85996,0.687,3147907,IFSUL,93,0.163,0.128,12,93,0.20600000000000002,0.683,77012.05,828.09,0.266,0.301,2010,Educação,Outras atividades de ensino
5287,31.916,4mg110002,Cataguases,85996,0.757,3115300,IFSudeste,95,0.188,0.069,11,95,0.068,1.704,128350.29,1351.06,0.282,0.178,2010,Educação,Outras atividades de ensino
5288,30.49,4mg110209,Manhuacu,85996,0.721,3139409,IFSudeste,96,0.455,0.122,18,96,0.14400000000000002,1.209,79575.37,828.91,0.493,0.236,2010,Educação,Outras atividades de ensino
5289,29.763,4mg010103,Curvelo,85996,0.73,3120904,CEFET,97,0.141,0.358,15,97,0.17300000000000001,1.234,72609.64,748.55,0.197,0.631,2010,Educação,Outras atividades de ensino
5290,32.455,4mg050204,Janauba,85996,0.7490000000000001,3135100,IFNMG,99,0.151,0.231,15,99,0.161,2.747,91835.07,927.63,0.204,0.487,2010,Educação,Outras atividades de ensino
5291,34.543,4mg030007,Ibirite,85996,0.8590000000000001,3129806,IFMG,105,0.129,0.276,19,105,-0.079,1.062,105809.43,1007.71,0.335,0.463,2010,Educação,Outras atividades de ensino
5292,34.991,4mg030503,Ouro Preto,85996,0.88,3146107,IFMG,111,0.099,0.097,15,111,-0.079,1.028,121923.32,1098.41,0.174,0.361,2010,Educação,Outras atividades de ensino
5293,33.538,4mg030202,Congonhas,85996,0.91,3118007,IFMG,26,0.3,0.089,5,26,-0.106,0.267,21643.75,832.45,0.427,0.25,2010,Educação,Outras atividades de ensino
5294,32.298,4mg080408,Patrocinio,85996,0.7390000000000001,3148103,IFTM,84,0.135,-0.024,13,84,0.16,1.224,81200.29,966.67,0.272,0.085,2009,Educação,Outras atividades de ensino
5295,33.284,4mg080408,Patrocinio,85996,0.746,3148103,IFTM,74,0.48,-0.115,14,74,0.129,1.102,63843.76,862.75,0.52,-0.055,2008,Educação,Outras atividades de ensino
5296,30.863,4mg110002,Cataguases,85996,0.778,3115300,IFSudeste,80,0.194,0.059,9,80,0.054000000000000006,1.518,100089.75,1251.12,0.278,0.157,2009,Educação,Outras atividades de ensino
5297,33.906,4mg070913,Tres Coracoes,85996,0.815,3169307,IFSUL,52,0.182,0.211,10,53,-0.013999999999999999,0.599,36396.51,686.73,0.361,0.434,2008,Educação,Outras atividades de ensino
5298,32.151,4mg050505,Pirapora,85996,0.8140000000000001,3151206,IFNMG,53,0.606,0.136,9,53,0.051,1.032,35058.86,661.49,0.628,0.291,2008,Educação,Outras atividades de ensino
5299,32.907,4mg020302,Diamantina,85996,0.823,3121605,IFNMG,54,0.227,0.149,9,54,0.039,1.483,42359.47,784.44,0.039,0.398,2008,Educação,Outras atividades de ensino
5300,34.763,4mg100412,Timoteo,85996,0.86,3168705,CEFET,59,0.439,0.197,12,59,-0.076,0.384,40098.62,679.64,0.669,0.341,2008,Educação,Outras atividades de ensino
5301,30.5,4mg010103,Curvelo,85996,0.747,3120904,CEFET,64,0.306,0.275,10,64,0.124,0.93,40159.64,627.49,0.397,0.549,2008,Educação,Outras atividades de ensino
5302,33.373,4mg050204,Janauba,85996,0.777,3135100,IFNMG,67,0.015,0.191,7,67,0.10099999999999999,2.623,77836.52,1161.74,0.073,0.605,2008,Educação,Outras atividades de ensino
5303,32.045,4mg110002,Cataguases,85996,0.779,3115300,IFSudeste,67,1.31,0.026,9,67,0.031,1.396,78316.89,1168.91,4.838,0.126,2008,Educação,Outras atividades de ensino
5304,33.444,4mg110407,Ponte Nova,85996,0.7190000000000001,3152105,IFMG,72,1.667,0.109,12,72,0.125,1.547,62041.42,861.69,3.072,0.176,2008,Educação,Outras atividades de ensino
5305,34.493,4mg030208,Ouro Branco,85996,0.9490000000000001,3145901,IFMG,75,1.778,0.256,10,75,-0.182,0.526,59178.62,789.05,3.336,0.532,2008,Educação,Outras atividades de ensino
5306,32.333,4mg110209,Manhuacu,85996,0.735,3139409,IFSudeste,48,-0.077,0.149,8,48,0.122,0.818,37987.04,791.40,0.284,0.271,2008,Educação,Outras atividades de ensino
5307,31.671,4mg070310,Passos,85996,0.6859999999999999,3147907,IFSUL,79,0.162,0.17,11,79,0.18,0.687,52214.24,660.94,0.206,0.387,2008,Educação,Outras atividades de ensino
5308,35.586,4mg030503,Ouro Preto,85996,0.8859999999999999,3146107,IFMG,87,0.13,0.1,13,87,-0.08900000000000001,0.922,78349.86,900.57,0.48,0.349,2008,Educação,Outras atividades de ensino
5309,28.621,4mg110311,Muriae,85996,0.6940000000000001,3143906,IFSudeste,87,0.891,0.025,17,87,0.17300000000000001,0.752,53171.58,611.17,1.24,0.088,2008,Educação,Outras atividades de ensino
5310,34.848,4mg000212,Sao Joao del Rei,85996,0.7340000000000001,3162500,IFSudeste,112,0.0,-0.13,11,112,0.10400000000000001,1.831,113369.65,1012.23,0.694,-0.104,2008,Educação,Outras atividades de ensino
5311,33.867,4mg030018,Sabara,85996,0.8270000000000001,3156700,IFMG,113,0.468,0.257,12,113,-0.048,2.342,126431.18,1118.86,0.528,0.335,2008,Educação,Outras atividades de ensino
5312,35.723,4mg080000,Araxa,85996,0.718,3104007,CEFET,119,1.288,-0.033,12,119,0.09,1.367,132878.70,1116.63,2.377,0.072,2008,Educação,Outras atividades de ensino
5313,34.902,4mg080204,Ituiutaba,85996,0.754,3134202,IFTM,122,0.671,0.072,8,122,0.09300000000000001,1.833,142090.55,1164.68,0.899,0.234,2008,Educação,Outras atividades de ensino
5314,30.128,4mg030016,Ribeirao das Neves,85996,0.838,3154606,IFMG,125,0.316,0.166,22,125,-0.032,1.166,73770.18,590.16,0.531,0.3,2008,Educação,Outras atividades de ensino
5315,35.867,4mg050305,Januaria,85996,0.835,3135209,IFNMG,128,-0.205,0.516,4,128,0.033,9.142,149536.46,1168.25,-0.189,0.973,2008,Educação,Outras atividades de ensino
5316,33.811,4mg030019,Santa Luzia,85996,0.8809999999999999,3157807,IFMG,169,0.61,0.203,18,169,-0.13,1.031,158857.78,939.99,0.575,0.3,2008,Educação,Outras atividades de ensino
5317,31.831,4mg030007,Ibirite,85996,0.856,3129806,IFMG,83,0.766,0.559,14,83,-0.069,0.894,48675.90,586.46,0.992,0.981,2008,Educação,Outras atividades de ensino
5318,34.0,4mg060203,Formiga,85996,0.73,3126109,IFMG,47,0.27,0.073,7,47,0.124,0.897,41887.31,891.22,0.682,0.33,2008,Educação,Outras atividades de ensino
5319,37.744,4mg020100,Aracuai,85996,0.815,3103405,IFNMG,43,1.867,0.608,4,43,0.071,5.057,38308.27,890.89,0.949,0.886,2008,Educação,Outras atividades de ensino
5320,30.833,4mg040005,Paracatu,85996,0.7979999999999999,3147006,IFTM,42,0.167,0.109,11,42,0.065,0.418,29443.98,701.05,0.184,0.212,2008,Educação,Outras atividades de ensino
5321,34.132,4mg080609,Uberlandia,85996,0.596,3170206,IFTM,1128,0.098,0.093,95,1128,0.226,1.202,1346457.48,1193.67,0.186,0.195,2010,Educação,Outras atividades de ensino
5322,None,4mg070703,Carmo de Minas,85996,0.903,3114105,IFSUL,None,None,None,None,None,-0.052000000000000005,None,None,None,None,None,2008,Educação,Outras atividades de ensino
5323,29.0,4mg070407,Inconfidentes,85996,0.937,3130606,IFSUL,1,0.0,None,1,1,-0.11900000000000001,0.258,1166.33,1166.33,0.077,None,2008,Educação,Outras atividades de ensino
5324,22.0,4mg080100,Campina Verde,85996,0.907,3111101,IFTM,3,-0.5,-0.214,1,3,-0.063,0.093,1233.32,411.11,-0.583,-0.162,2008,Educação,Outras atividades de ensino
5325,30.75,4mg080002,Ibia,85996,0.89,3129509,IFTM,4,1.0,0.0,1,4,-0.038,0.099,1744.06,436.02,0.605,0.17,2008,Educação,Outras atividades de ensino
5326,38.25,4mg110508,Rio Pomba,85996,0.86,3155801,IFSudeste,4,0.0,-0.106,1,4,-0.017,0.256,2255.86,563.97,0.202,0.071,2008,Educação,Outras atividades de ensino
5327,24.4,4mg100311,Sao Joao Evangelista,85996,0.9259999999999999,3162807,IFMG,5,1.5,None,1,5,-0.08,0.46,1863.18,372.64,0.939,None,2008,Educação,Outras atividades de ensino
5328,29.0,4mg060300,Bom Sucesso,85996,0.8909999999999999,3108008,IFSudeste,7,0.4,0.476,2,7,-0.025,0.588,4946.18,706.60,0.829,0.738,2008,Educação,Outras atividades de ensino
5329,33.222,4mg020000,Almenara,85996,0.8320000000000001,3101706,IFNMG,9,0.0,-0.021,1,9,0.039,0.4,4760.81,528.98,0.136,0.117,2008,Educação,Outras atividades de ensino
5330,34.2,4mg000107,Nepomuceno,85996,0.852,3144607,CEFET,10,-0.091,0.201,1,10,0.025,0.693,6118.08,611.81,0.207,0.319,2008,Educação,Outras atividades de ensino
5331,29.455,4mg030202,Congonhas,85996,0.9129999999999999,3118007,IFMG,11,0.833,0.224,1,11,-0.113,0.119,7037.18,639.74,0.843,0.404,2008,Educação,Outras atividades de ensino
5332,29.583,4mg040002,Joao Pinheiro,85996,0.828,3136306,IFTM,12,1.4,0.114,4,12,0.04,0.334,8718.36,726.53,1.565,0.373,2008,Educação,Outras atividades de ensino
5333,37.692,4mg110007,Leopoldina,85996,0.738,3138401,CEFET,13,0.444,-0.063,2,13,0.09699999999999999,0.267,7590.26,583.87,0.795,0.074,2008,Educação,Outras atividades de ensino
5334,28.357,4mg050611,Salinas,85996,0.8009999999999999,3157005,IFNMG,14,-0.222,0.229,3,14,0.092,0.631,8302.17,593.01,-0.034,0.396,2008,Educação,Outras atividades de ensino
5335,31.571,4mg110129,Santos Dumont,85996,0.792,3160702,IFSudeste,14,0.077,-0.059,4,14,0.038,0.368,7457.43,532.67,0.365,0.006,2008,Educação,Outras atividades de ensino
5336,28.19,4mg070008,Machado,85996,0.8220000000000001,3139003,IFSUL,21,0.75,0.16,6,21,0.023,0.382,10020.81,477.18,0.781,0.286,2008,Educação,Outras atividades de ensino
5337,38.292,4mg060400,Bambui,85996,0.852,3105103,IFMG,24,0.5,None,3,24,0.006,1.229,15914.87,663.12,0.483,None,2008,Educação,Outras atividades de ensino
5338,34.2,4mg060200,Arcos,85996,0.8079999999999999,3104205,IFMG,25,-0.038,-0.022,5,25,0.016,0.75,23487.84,939.51,0.322,0.241,2008,Educação,Outras atividades de ensino
5339,30.692,4mg060405,Piumhi,85996,0.7609999999999999,3151503,IFMG,26,0.529,-0.108,5,26,0.125,1.1,19694.39,757.48,0.732,-0.082,2008,Educação,Outras atividades de ensino
5340,32.778,4mg070809,Muzambinho,85996,0.812,3144102,IFSUL,27,0.286,0.351,2,27,0.049,1.953,21929.72,812.21,1.135,0.731,2008,Educação,Outras atividades de ensino
5341,32.903,4mg030501,Itabirito,85996,0.8690000000000001,3131901,IFMG,31,0.24,-0.029,5,31,-0.067,0.328,18215.55,587.60,0.446,0.092,2008,Educação,Outras atividades de ensino
5342,32.207,4mg030203,Conselheiro Lafaiete,85996,0.687,3118304,IFMG,173,0.03,0.22,19,174,0.14300000000000002,2.057,114085.57,655.66,-0.012,0.327,2008,Educação,Outras atividades de ensino
5343,34.072,4mg100412,Timoteo,85996,0.846,3168705,CEFET,83,0.407,0.107,16,83,-0.064,0.557,61807.83,744.67,0.541,0.235,2009,Educação,Outras atividades de ensino
5344,33.189,4mg080306,Patos de Minas,85996,0.647,3148004,IFTM,180,0.579,-0.005,29,180,0.207,1.451,160608.56,892.27,1.039,0.069,2008,Educação,Outras atividades de ensino
5345,34.324,4mg090112,Teofilo Otoni,85996,0.695,3168606,IFNMG,203,0.637,0.095,13,204,0.16,2.18,143080.43,701.38,0.735,0.196,2008,Educação,Outras atividades de ensino
5346,28.143,4mg110129,Santos Dumont,85996,0.7829999999999999,3160702,IFSudeste,14,0.0,-0.141,3,14,0.073,0.375,8436.02,602.57,0.131,-0.043,2009,Educação,Outras atividades de ensino
5347,35.312,4mg070809,Muzambinho,85996,0.82,3144102,IFSUL,16,-0.407,0.099,6,16,0.075,1.0,13678.77,854.92,-0.376,0.41,2009,Educação,Outras atividades de ensino
5348,35.941,4mg110007,Leopoldina,85996,0.7490000000000001,3138401,CEFET,17,0.308,0.025,4,17,0.115,0.38,11953.26,703.13,0.575,0.179,2009,Educação,Outras atividades de ensino
5349,32.35,4mg030202,Congonhas,85996,0.902,3118007,IFMG,20,0.818,0.09,4,20,-0.084,0.255,15165.69,758.28,1.155,0.229,2009,Educação,Outras atividades de ensino
5350,28.381,4mg070008,Machado,85996,0.815,3139003,IFSUL,21,0.0,0.16,5,21,0.046,0.44,13794.95,656.90,0.377,0.31,2009,Educação,Outras atividades de ensino
5351,29.091,4mg040002,Joao Pinheiro,85996,0.8290000000000001,3136306,IFTM,22,0.833,0.224,8,22,0.065,0.47,15170.41,689.56,0.74,0.439,2009,Educação,Outras atividades de ensino
5352,27.913,4mg050611,Salinas,85996,0.8270000000000001,3157005,IFNMG,23,0.643,0.308,4,23,0.077,0.764,13172.88,572.73,0.587,0.503,2009,Educação,Outras atividades de ensino
5353,38.583,4mg060400,Bambui,85996,0.87,3105103,IFMG,24,0.0,0.099,3,24,0.002,1.086,18749.41,781.23,0.178,0.221,2009,Educação,Outras atividades de ensino
5354,30.28,4mg050305,Januaria,85996,0.836,3135209,IFNMG,25,-0.805,0.201,4,25,0.047,0.775,14790.11,591.60,-0.901,0.363,2009,Educação,Outras atividades de ensino
5355,35.077,4mg000107,Nepomuceno,85996,0.855,3144607,CEFET,13,0.3,0.211,2,13,0.045,0.95,9623.91,740.30,0.573,0.379,2009,Educação,Outras atividades de ensino
5356,32.108,4mg030501,Itabirito,85996,0.863,3131901,IFMG,37,0.194,0.057,5,37,-0.039,0.412,25404.44,686.61,0.395,0.203,2009,Educação,Outras atividades de ensino
5357,32.833,4mg060200,Arcos,85996,0.7859999999999999,3104205,IFMG,42,0.68,0.128,5,42,0.083,1.638,51277.83,1220.90,1.183,0.451,2009,Educação,Outras atividades de ensino
5358,34.622,4mg060203,Formiga,85996,0.732,3126109,IFMG,45,-0.043,0.165,7,45,0.15,0.764,41056.78,912.37,-0.02,0.44,2009,Educação,Outras atividades de ensino
5359,34.804,4mg020100,Aracuai,85996,0.8420000000000001,3103405,IFNMG,46,0.07,0.559,6,46,0.054000000000000006,4.07,52401.86,1139.17,0.368,0.912,2009,Educação,Outras atividades de ensino
5360,32.319,4mg050505,Pirapora,85996,0.836,3151206,IFNMG,47,-0.113,0.117,10,47,0.042,0.823,35918.59,764.23,0.025,0.315,2009,Educação,Outras atividades de ensino
5361,31.968,4mg040005,Paracatu,85996,0.8,3147006,IFTM,62,0.476,0.164,10,62,0.087,0.579,50408.61,813.04,0.712,0.284,2009,Educação,Outras atividades de ensino
5362,34.444,4mg070913,Tres Coracoes,85996,0.79,3169307,IFSUL,63,0.212,0.106,10,63,0.040999999999999995,0.778,51993.30,825.29,0.429,0.304,2009,Educação,Outras atividades de ensino
5363,30.197,4mg110209,Manhuacu,85996,0.721,3139409,IFSudeste,66,0.375,0.061,13,66,0.156,0.953,53301.07,807.59,0.403,0.227,2009,Educação,Outras atividades de ensino
5364,35.603,4mg030208,Ouro Branco,85996,0.946,3145901,IFMG,68,-0.093,0.212,8,68,-0.165,0.593,59845.23,880.08,0.011,0.512,2009,Educação,Outras atividades de ensino
5365,31.512,4mg070310,Passos,85996,0.685,3147907,IFSUL,80,0.013,0.117,10,80,0.19899999999999998,0.662,60819.72,760.25,0.165,0.315,2009,Educação,Outras atividades de ensino
5366,28.375,4mg060405,Piumhi,85996,0.77,3151503,IFMG,40,0.538,-0.051,7,40,0.129,1.597,33673.31,841.83,0.71,0.023,2009,Educação,Outras atividades de ensino
5367,33.083,4mg060300,Bom Sucesso,85996,0.846,3108008,IFSudeste,12,0.714,0.246,2,12,0.06,1.531,9495.85,791.32,0.92,0.425,2009,Educação,Outras atividades de ensino
5368,32.545,4mg050210,Porteirinha,85996,0.861,3152204,IFNMG,11,None,None,3,11,0.025,1.268,7862.43,714.77,None,None,2009,Educação,Outras atividades de ensino
5369,33.417,4mg020000,Almenara,85996,0.828,3101706,IFNMG,11,0.222,0.019,1,12,0.055999999999999994,0.499,6798.28,566.52,0.428,0.192,2009,Educação,Outras atividades de ensino
5370,33.23,4mg070411,Pocos de Caldas,85996,0.703,3151800,IFSUL,226,0.932,-0.077,24,226,0.077,1.201,225800.62,999.12,1.295,-0.034,2008,Educação,Outras atividades de ensino
5371,36.783,4mg000002,Barbacena,85996,0.728,3105608,IFSudeste,253,0.524,-0.028,19,253,0.127,2.962,294652.61,1164.64,0.799,0.052,2008,Educação,Outras atividades de ensino
5372,34.147,4mg060103,Divinopolis,85996,0.607,3122306,CEFET,259,0.811,-0.031,26,259,0.154,1.352,269241.10,1039.54,1.659,0.141,2008,Educação,Outras atividades de ensino
5373,34.567,4mg070514,Pouso Alegre,85996,0.7070000000000001,3152501,IFSUL,277,1.541,0.165,30,277,0.077,1.892,273218.24,986.35,1.615,0.221,2008,Educação,Outras atividades de ensino
5374,35.146,4mg080505,Uberaba,85996,0.614,3170107,IFTM,350,0.733,0.056,39,350,0.201,1.255,397869.37,1136.77,0.959,0.174,2008,Educação,Outras atividades de ensino
5375,32.349,4mg100404,Ipatinga,85996,0.805,3131307,IFMG,360,0.706,-0.013,52,361,-0.027000000000000003,0.751,269404.86,746.27,1.127,-0.079,2008,Educação,Outras atividades de ensino
5376,30.848,4mg030001,Betim,85996,0.866,3106705,IFMG,368,0.831,0.021,56,369,-0.184,0.475,321822.09,872.15,1.875,0.06,2008,Educação,Outras atividades de ensino
5377,33.847,4mg100209,Governador Valadares,85996,0.608,3127701,IFMG,392,0.177,0.104,40,392,0.19699999999999998,1.867,346087.85,882.88,0.345,0.195,2008,Educação,Outras atividades de ensino
5378,35.126,4mg080609,Uberlandia,85996,0.615,3170206,IFTM,707,0.01,0.057,63,713,0.154,1.049,819926.30,1149.97,0.212,0.17,2008,Educação,Outras atividades de ensino
5379,35.369,4mg110111,Juiz de Fora,85996,0.652,3136702,IFSudeste,724,-0.128,-0.021,67,731,0.081,1.228,673757.49,921.69,-0.168,0.041,2008,Educação,Outras atividades de ensino
5380,36.759,4mg070915,Varginha,85996,0.679,3170701,CEFET,837,8.198,0.299,20,837,0.07,6.946,977919.70,1168.36,11.678,0.447,2008,Educação,Outras atividades de ensino
5381,35.738,4mg030005,Contagem,85996,0.623,3118601,CEFET,1039,1.086,0.116,106,1039,0.021,1.507,1258551.88,1211.31,1.909,0.242,2008,Educação,Outras atividades de ensino
5382,34.576,4mg050413,Montes Claros,85996,0.6629999999999999,3143302,IFNMG,1348,0.057,0.395,48,1348,0.158,7.46,1712591.55,1270.47,0.103,0.631,2008,Educação,Outras atividades de ensino
5383,35.909,4mg030000,Belo Horizonte,85996,0.8109999999999999,3106200,IFMG,5865,0.21,0.054,434,5898,-0.10800000000000001,0.99,8354764.16,1416.54,0.202,0.144,2008,Educação,Outras atividades de ensino
5384,None,4mg070703,Carmo de Minas,85996,0.915,3114105,IFSUL,None,None,None,None,None,-0.06,None,None,None,None,None,2009,Educação,Outras atividades de ensino
5385,28.0,4mg040100,Arinos,85996,0.88,3104502,IFNMG,1,None,None,1,1,0.005,0.112,465.00,465.00,None,None,2009,Educação,Outras atividades de ensino
5386,39.5,4mg070407,Inconfidentes,85996,0.9359999999999999,3130606,IFSUL,2,1.0,None,1,2,-0.113,0.324,1835.88,917.94,0.574,None,2009,Educação,Outras atividades de ensino
5387,20.0,4mg080100,Campina Verde,85996,0.87,3111101,IFTM,2,-0.333,-0.197,1,2,0.009000000000000001,0.096,925.83,462.92,-0.249,-0.106,2009,Educação,Outras atividades de ensino
